Date,Open,High,Low,Close,Adj Close,Volume
2008-10-01,62.700001,69.919998,38.840000,51.400002,36.861732,1369309600
2008-11-01,50.599998,53.299999,39.820000,50.279999,36.058510,875175200
2008-12-01,48.250000,50.790001,40.529999,47.770000,34.258457,777758400
2009-01-01,48.200001,53.189999,43.959999,46.919998,33.823433,845359300
2009-02-01,45.939999,50.770000,40.279999,41.130001,29.649565,755773300
2009-03-01,40.189999,46.650002,37.400002,42.459999,30.608330,829776000
2009-04-01,41.500000,47.750000,41.470001,45.779999,33.171257,464059600
2009-05-01,45.959999,52.349998,45.740002,51.680000,37.446274,452274600
2009-06-01,52.680000,57.709999,46.310001,48.049999,34.816036,513829100
2009-07-01,48.580002,51.669998,43.660000,50.619999,36.865639,486007800
2009-08-01,51.490002,53.459999,48.740002,51.169998,37.266201,353752200
2009-09-01,51.020000,56.279999,49.910000,53.919998,39.268967,382857800
2009-10-01,53.900002,60.560001,51.340000,55.250000,40.416340,487791200
2009-11-01,55.639999,59.130001,54.689999,56.820000,41.564842,388171300
2009-12-01,57.580002,58.259998,54.169998,57.009998,41.703808,324603500
2010-01-01,57.919998,60.869999,54.220001,54.500000,40.084698,396907400
2010-02-01,55.150002,57.560001,52.669998,56.139999,41.290909,437318700
2010-03-01,56.400002,59.419998,55.720001,57.520000,42.305889,403215500
2010-04-01,58.090000,62.299999,58.040001,59.910000,44.218014,429168600
2010-05-01,60.169998,61.070000,50.150002,53.049999,39.154835,634741300
2010-06-01,52.169998,56.700001,49.570000,49.680000,36.667530,493543000
2010-07-01,49.849998,54.720001,48.560001,53.840000,39.919106,323089600
2010-08-01,54.849998,56.310001,50.330002,51.200001,37.961704,319719700
2010-09-01,52.049999,56.750000,51.970001,56.060001,41.565098,308127200
2010-10-01,56.599998,60.290001,55.680000,59.240002,44.124809,284559500
2010-11-01,59.830002,63.889999,59.070000,62.709999,46.709438,347299600
2010-12-01,63.740002,68.500000,63.740002,68.250000,50.835892,229401100
2011-01-01,68.900002,73.150002,67.489998,73.150002,54.728024,299608500
2011-02-01,73.440002,78.690002,71.220001,78.540001,58.760620,318369100
2011-03-01,79.000000,80.970001,72.900002,79.750000,59.665874,413631600
2011-04-01,80.449997,80.900002,75.190002,80.480003,60.414757,338542000
2011-05-01,80.650002,80.800003,72.279999,77.110001,57.884941,569581000
2011-06-01,76.919998,77.250000,70.449997,75.349998,56.563747,516569900
2011-07-01,75.190002,79.970001,74.550003,76.449997,57.601112,358764200
2011-08-01,77.800003,77.849998,61.099998,68.639999,51.716709,785263500
2011-09-01,68.750000,69.650002,57.950001,58.509998,44.084267,534809900
2011-10-01,57.840000,73.190002,54.259998,69.709999,52.729126,500005200
2011-11-01,66.980003,72.900002,63.830002,70.870003,53.606544,430419400
2011-12-01,70.680000,72.169998,64.800003,69.129997,52.290401,298820600
2012-01-01,70.599998,73.160004,68.739998,70.690002,53.696716,289250700
2012-02-01,71.330002,76.500000,70.820000,74.879997,56.879475,278565200
2012-03-01,75.209999,75.760002,70.169998,71.750000,54.501919,322026400
2012-04-01,71.570000,72.989998,67.680000,71.239998,54.323540,276668900
2012-05-01,71.379997,72.769997,62.540001,63.630001,48.520580,378774200
2012-06-01,62.349998,66.500000,61.110001,66.370003,50.609947,344107700
2012-07-01,66.370003,70.680000,64.639999,69.650002,53.367607,291007200
2012-08-01,69.910004,73.029999,68.160004,71.529999,54.808105,212709700
2012-09-01,71.459999,77.349998,70.400002,73.430000,56.263943,206863800
2012-10-01,73.940002,75.190002,71.019997,71.940002,55.369087,236902800
2012-11-01,71.660004,73.059998,67.769997,71.059998,54.691769,234855900
2012-12-01,71.599998,73.389999,69.570000,71.419998,54.968849,198245000
2013-01-01,72.949997,78.589996,72.000000,77.349998,59.836266,195100300
2013-02-01,77.760002,79.510002,75.459999,77.690002,60.099297,199333200
2013-03-01,77.379997,80.139999,76.849998,79.309998,61.352470,177628200
2013-04-01,79.309998,79.620003,73.519997,78.269997,60.819294,304250000
2013-05-01,77.599998,83.949997,76.959999,80.500000,62.552105,262859500
2013-06-01,80.800003,81.900002,76.019997,78.300003,60.842602,273290600
2013-07-01,78.790001,83.959999,78.349998,82.419998,64.350975,202353100
2013-08-01,83.089996,83.849998,79.830002,81.570000,63.687336,187728600
2013-09-01,82.389999,85.739998,81.769997,82.910004,64.733559,173557100
2013-10-01,82.680000,87.620003,81.309998,86.389999,67.763489,242185700
2013-11-01,86.360001,88.239998,85.000000,86.440002,67.802719,191308800
2013-12-01,86.529999,88.540001,84.739998,88.510002,69.426399,223098900
2014-01-01,87.980003,88.239998,83.029999,83.379997,65.707123,265078800
2014-02-01,83.300003,88.480003,81.779999,87.650002,69.072083,258023600
2014-03-01,87.120003,89.589996,85.970001,89.059998,70.183228,209073300
2014-04-01,89.089996,94.660004,88.220001,93.739998,74.234566,236318700
2014-05-01,93.610001,95.430000,92.930000,95.309998,75.477890,159239500
2014-06-01,95.400002,101.519997,94.919998,100.099998,79.271179,181265500
2014-07-01,100.349998,100.970001,96.559998,96.629997,76.878517,185253500
2014-08-01,96.360001,98.870003,94.489998,98.739998,78.557220,185743000
2014-09-01,98.599998,98.690002,90.059998,90.620003,72.096985,262542000
2014-10-01,90.610001,91.059998,77.510002,87.419998,69.908936,768998500
2014-11-01,87.480003,89.220001,79.580002,79.820000,63.831295,420955300
2014-12-01,79.389999,82.610001,72.510002,79.160004,63.303516,781838600
2015-01-01,78.730003,79.790001,71.699997,75.550003,60.791935,661937100
2015-02-01,76.480003,82.430000,75.959999,79.019997,63.584087,482396800
2015-03-01,78.860001,79.230003,73.820000,77.580002,62.425377,369338300
2015-04-01,77.830002,83.379997,77.019997,82.680000,66.981186,287119800
2015-05-01,82.760002,83.660004,77.980003,78.389999,63.505745,250016900
2015-06-01,78.589996,79.110001,74.580002,75.160004,60.889069,243092900
2015-07-01,75.309998,75.339996,68.209999,69.379997,56.579880,318690800
2015-08-01,68.639999,70.739998,58.740002,66.430000,54.174152,486283800
2015-09-01,64.519997,66.440002,59.389999,61.200001,49.909050,377168200
2015-10-01,61.980000,69.669998,60.509998,68.029999,55.888191,438010500
2015-11-01,67.620003,71.930000,65.199997,68.019997,55.879971,320363500
2015-12-01,68.080002,68.620003,58.209999,60.320000,49.554249,554894900
2016-01-01,60.160000,60.779999,49.930000,58.209999,48.253983,614673100
2016-02-01,57.240002,58.520000,52.369999,56.580002,46.902782,584068500
2016-03-01,56.980000,64.279999,56.400002,61.889999,51.304577,497520400
2016-04-01,60.820000,68.820000,59.939999,67.500000,56.354568,377361300
2016-05-01,67.379997,67.919998,63.500000,66.870003,55.828594,290212200
2016-06-01,66.220001,70.260002,64.110001,68.239998,56.972378,332050300
2016-07-01,68.160004,69.820000,65.690002,67.379997,56.624790,241065400
2016-08-01,66.790001,71.000000,64.570000,68.510002,57.574421,354955200
2016-09-01,68.220001,71.940002,66.139999,70.610001,59.339237,400166200
2016-10-01,70.730003,71.980003,68.500000,68.620003,58.015415,264801500
2016-11-01,69.129997,75.120003,67.000000,74.430000,62.927521,368265600
2016-12-01,75.809998,78.449997,74.360001,75.320000,63.679985,290149800
2017-01-01,76.110001,76.809998,72.129997,72.900002,61.959846,227973500
2017-02-01,73.290001,73.779999,70.629997,71.379997,60.667938,246765900
2017-03-01,72.040001,73.139999,67.860001,69.900002,59.410049,382138100
2017-04-01,70.010002,71.489998,67.110001,67.839996,58.005058,282260400
2017-05-01,67.820000,68.870003,65.099998,65.440002,55.952995,336386700
2017-06-01,65.470001,67.550003,63.639999,64.919998,55.508385,412892800
2017-07-01,65.150002,67.129997,63.290001,66.620003,57.354073,310718600
2017-08-01,66.660004,66.989998,61.799999,62.970001,54.211735,283553400
2017-09-01,63.070000,68.900002,62.910000,68.480003,58.955372,259606700
2017-10-01,67.750000,68.930000,66.339996,67.910004,59.234577,214843500
2017-11-01,68.320000,70.470001,66.910004,69.099998,60.272537,262583400
2017-12-01,69.589996,72.720001,66.690002,72.260002,63.028862,222031900
2018-01-01,72.620003,78.389999,72.389999,74.849998,65.722725,296575500
2018-02-01,74.949997,75.669998,64.449997,66.739998,58.601665,396020700
2018-03-01,66.669998,69.019997,65.650002,67.410004,59.189968,298143200
2018-04-01,67.150002,74.669998,64.930000,73.809998,65.270966,325302000
2018-05-01,73.440002,79.419998,72.430000,76.019997,67.225304,368692400
2018-06-01,76.279999,77.650002,73.139999,75.940002,67.154549,307137000
2018-07-01,75.410004,78.000000,73.980003,77.120003,68.658714,249231000
2018-08-01,76.449997,76.500000,71.699997,74.440002,66.272751,256055200
2018-09-01,74.779999,77.010002,71.779999,75.739998,67.430099,231780300
2018-10-01,76.019997,78.360001,64.370003,67.160004,60.202606,434624500
2018-11-01,67.300003,70.370003,63.439999,66.110001,59.261383,403394800
2018-12-01,67.620003,67.989998,53.360001,57.349998,51.408863,477197000
2019-01-01,56.439999,64.080002,56.150002,63.779999,57.707546,333689000
2019-02-01,64.470001,66.930000,61.869999,65.250000,59.037594,209874900
2019-03-01,65.599998,67.419998,63.310001,66.120003,59.824764,306595100
2019-04-01,66.559998,68.809998,65.610001,66.110001,60.284840,252909800
2019-05-01,66.129997,66.330002,58.770000,58.770000,53.591599,333142100
2019-06-01,59.169998,63.930000,59.080002,63.709999,58.096317,291846100
2019-07-01,64.500000,64.709999,61.740002,62.700001,57.697201,225625800
2019-08-01,62.009998,62.299999,55.549999,57.480000,52.893696,378842600
2019-09-01,56.549999,63.650002,56.380001,59.200001,54.476463,350628200
2019-10-01,59.400002,60.060001,55.639999,57.959999,53.823196,317613800
2019-11-01,58.250000,61.830002,58.090000,58.889999,54.686817,264399100
2019-12-01,59.090000,62.439999,57.799999,60.040001,55.754734,283019400
